
========== Fixed Pool ==========
VM ID	TYPE	Price($/year)	Total Allocation Time	Total Incurred Cost($/year)
Total cost for fixed pool in $ per year: 0.0

========== Floating Pool ==========
VM ID	TYPE	Price($/hour)	Total Allocation Time	Total Incurred Cost($)
4225	SPOT	0.02	6279.29	0.04
4226	SPOT	0.02	6279.29	0.04
4227	SPOT	0.02	6279.29	0.04
4228	SPOT	0.02	6279.29	0.04
4229	SPOT	0.02	6279.29	0.04
4230	SPOT	0.02	6279.29	0.04
4231	SPOT	0.02	6279.29	0.04
4232	SPOT	0.02	6279.29	0.04
4233	SPOT	0.02	6279.29	0.04
4234	SPOT	0.02	6279.29	0.04
4235	SPOT	0.02	6279.29	0.04
4236	SPOT	0.02	6279.29	0.04
4237	SPOT	0.02	6279.29	0.04
4238	SPOT	0.02	6279.29	0.04
4239	SPOT	0.02	6279.29	0.04
4240	SPOT	0.02	6279.29	0.04
4241	SPOT	0.02	6279.29	0.04
4242	SPOT	0.02	6279.29	0.04
4243	SPOT	0.02	6279.29	0.04
4244	SPOT	0.02	6279.29	0.04
4245	SPOT	0.02	6279.29	0.04
4246	SPOT	0.02	6279.29	0.04
4247	SPOT	0.02	6279.29	0.04
4248	SPOT	0.02	6279.29	0.04
4249	SPOT	0.02	6279.29	0.04
4250	SPOT	0.02	6279.29	0.04
4251	SPOT	0.02	6279.29	0.04
4252	SPOT	0.02	6279.29	0.04
4253	SPOT	0.02	6279.29	0.04
4254	SPOT	0.02	6279.29	0.04
4255	SPOT	0.02	6279.29	0.04
4256	SPOT	0.02	6279.29	0.04
4257	SPOT	0.02	6279.29	0.04
4258	SPOT	0.02	6279.29	0.04
4259	SPOT	0.02	6279.29	0.04
4260	SPOT	0.02	6279.29	0.04
4261	SPOT	0.02	6279.29	0.04
4262	SPOT	0.02	6279.29	0.04
4263	SPOT	0.02	6279.29	0.04
4264	SPOT	0.02	6279.29	0.04
4265	SPOT	0.02	6230.14	0.04
4266	SPOT	0.03	6418.92	0.05
4267	SPOT	0.03	6362.14	0.05
4268	SPOT	0.03	6320.14	0.05
4269	SPOT	0.03	5948.18	0.05
4270	SPOT	0.03	5948.18	0.05
4271	SPOT	0.03	5948.18	0.05
4272	SPOT	0.03	5948.18	0.05
4273	SPOT	0.03	5948.18	0.05
4274	SPOT	0.03	5948.18	0.05
4275	SPOT	0.03	5948.18	0.05
4276	SPOT	0.03	5948.18	0.05
4277	SPOT	0.03	5948.18	0.05
4278	SPOT	0.03	5948.18	0.05
4279	SPOT	0.03	5948.18	0.05
4280	SPOT	0.03	5948.18	0.05
4281	SPOT	0.03	4493.69	0.05
4282	SPOT	0.03	4493.69	0.05
4283	SPOT	0.03	4493.69	0.05
4284	SPOT	0.03	4493.69	0.05
4285	SPOT	0.03	4493.69	0.05
4286	SPOT	0.03	4493.69	0.05
4287	SPOT	0.03	4493.69	0.05
4288	SPOT	0.03	4493.69	0.05
4289	SPOT	0.03	4493.69	0.05
4290	SPOT	0.03	4493.69	0.05
4291	SPOT	0.03	4493.69	0.05
4292	SPOT	0.03	4493.69	0.05
4293	SPOT	0.03	4493.69	0.05
4294	SPOT	0.03	4493.69	0.05
4295	SPOT	0.03	4493.69	0.05
4296	SPOT	0.03	4493.69	0.05
4297	SPOT	0.03	4493.69	0.05
4298	SPOT	0.03	4493.69	0.05
4299	SPOT	0.03	4493.69	0.05
4300	SPOT	0.03	4493.69	0.05
4301	SPOT	0.03	4493.69	0.05
4302	SPOT	0.03	4493.69	0.05
4303	SPOT	0.03	4493.69	0.05
4304	SPOT	0.03	4493.69	0.05
4305	SPOT	0.03	4493.69	0.05
4306	SPOT	0.03	4493.69	0.05
4307	SPOT	0.03	4493.69	0.05
4308	SPOT	0.03	4493.69	0.05
4309	SPOT	0.03	4493.69	0.05
4310	SPOT	0.03	4493.69	0.05
4311	SPOT	0.03	4493.69	0.05
4312	SPOT	0.03	4493.69	0.05
4313	SPOT	0.03	4493.69	0.05
4314	SPOT	0.03	4493.69	0.05
4315	SPOT	0.03	4493.69	0.05
4316	SPOT	0.03	4493.69	0.05
4317	SPOT	0.03	4493.69	0.05
4318	SPOT	0.03	4493.69	0.05
4319	SPOT	0.03	4493.69	0.05
4320	SPOT	0.03	4493.69	0.05
4321	SPOT	0.03	4493.69	0.05
4322	SPOT	0.03	4493.69	0.05
4323	SPOT	0.03	4493.69	0.05
4324	SPOT	0.03	4493.69	0.05
4325	SPOT	0.03	4493.69	0.05
4326	SPOT	0.03	4493.69	0.05
4327	SPOT	0.03	4493.69	0.05
4328	SPOT	0.03	4493.69	0.05
4329	SPOT	0.03	4493.69	0.05
4330	SPOT	0.03	4493.69	0.05
4331	SPOT	0.03	4493.69	0.05
4332	SPOT	0.03	4493.69	0.05
4333	SPOT	0.03	4493.69	0.05
4334	SPOT	0.03	4493.69	0.05
4335	SPOT	0.03	4493.69	0.05
4336	SPOT	0.03	4493.69	0.05
4337	SPOT	0.03	4493.69	0.05
4338	SPOT	0.03	4493.69	0.05
4339	SPOT	0.03	4493.69	0.05
4340	SPOT	0.03	4493.69	0.05
4341	SPOT	0.03	4493.69	0.05
4342	SPOT	0.03	4493.69	0.05
4343	SPOT	0.03	4493.69	0.05
4344	SPOT	0.03	4493.69	0.05
4345	SPOT	0.03	4493.69	0.05
4346	SPOT	0.03	4493.69	0.05
4347	SPOT	0.03	4493.69	0.05
4348	SPOT	0.03	4493.69	0.05
4349	SPOT	0.03	4493.69	0.05
4350	SPOT	0.03	4493.69	0.05
4351	SPOT	0.03	4493.69	0.05
4352	SPOT	0.03	4493.69	0.05
4353	SPOT	0.03	4493.69	0.05
4354	SPOT	0.03	4493.69	0.05
4355	SPOT	0.03	4493.69	0.05
4356	SPOT	0.03	4493.69	0.05
4357	SPOT	0.03	4493.69	0.05
4358	SPOT	0.03	4493.69	0.05
4359	SPOT	0.03	4493.69	0.05
4360	SPOT	0.03	4493.69	0.05
4361	SPOT	0.03	4493.69	0.05
4362	SPOT	0.03	4493.69	0.05
4363	SPOT	0.03	4493.69	0.05
4364	SPOT	0.03	4493.69	0.05
4365	SPOT	0.03	4493.69	0.05
4366	SPOT	0.03	4493.69	0.05
4367	SPOT	0.03	4493.69	0.05
4368	SPOT	0.03	4493.69	0.05
4369	SPOT	0.03	4493.69	0.05
4370	SPOT	0.03	4493.69	0.05
4371	SPOT	0.03	4493.69	0.05
4372	SPOT	0.03	4493.69	0.05
4373	SPOT	0.03	4493.69	0.05
4374	SPOT	0.03	4493.69	0.05
4375	SPOT	0.03	4493.69	0.05
4376	SPOT	0.03	4493.69	0.05
4377	SPOT	0.03	4493.69	0.05
4378	SPOT	0.03	4493.69	0.05
4379	SPOT	0.03	4493.69	0.05
4380	SPOT	0.03	4493.69	0.05
4381	SPOT	0.03	4493.69	0.05
4382	SPOT	0.03	4493.69	0.05
4383	SPOT	0.03	4493.69	0.05
4384	SPOT	0.03	4493.69	0.05
4385	SPOT	0.03	4493.69	0.05
4386	SPOT	0.03	4493.69	0.05
4387	SPOT	0.03	4493.69	0.05
4388	SPOT	0.03	4493.69	0.05
4389	SPOT	0.03	4493.69	0.05
4390	SPOT	0.03	4493.69	0.05
4391	SPOT	0.03	4493.69	0.05
4392	SPOT	0.03	4493.69	0.05
4393	SPOT	0.03	4493.69	0.05
4394	SPOT	0.03	4493.69	0.05
4395	SPOT	0.03	4493.69	0.05
4396	SPOT	0.03	4493.69	0.05
4397	SPOT	0.03	4493.69	0.05
4398	SPOT	0.03	4493.69	0.05
4399	SPOT	0.03	4493.69	0.05
4400	SPOT	0.03	4493.69	0.05
4401	SPOT	0.03	4493.69	0.05
4402	SPOT	0.03	4493.69	0.05
4403	SPOT	0.03	4493.69	0.05
4404	SPOT	0.03	4493.69	0.05
4405	SPOT	0.03	4493.69	0.05
4406	SPOT	0.03	4493.69	0.05
4407	SPOT	0.03	4493.69	0.05
4408	SPOT	0.03	4493.69	0.05
4410	SPOT	0.03	4493.69	0.05
4411	SPOT	0.03	4493.69	0.05
4412	SPOT	0.03	4493.69	0.05
4413	SPOT	0.03	4493.69	0.05
4414	SPOT	0.03	4493.69	0.05
4415	SPOT	0.03	4493.69	0.05
4416	SPOT	0.03	4493.69	0.05
4417	SPOT	0.03	4493.69	0.05
4418	SPOT	0.03	4493.69	0.05
4419	SPOT	0.03	4493.69	0.05
4421	SPOT	0.03	4493.69	0.05
4422	SPOT	0.03	4493.69	0.05
4423	SPOT	0.03	4493.69	0.05
4424	SPOT	0.03	4493.69	0.05
4425	SPOT	0.03	4493.69	0.05
4426	SPOT	0.03	4493.69	0.05
4427	SPOT	0.03	4493.69	0.05
4428	SPOT	0.03	4493.69	0.05
4429	SPOT	0.03	4493.69	0.05
4430	SPOT	0.03	4493.69	0.05
4431	SPOT	0.03	4493.69	0.05
4432	SPOT	0.03	4493.69	0.05
4433	SPOT	0.03	4493.69	0.05
4434	SPOT	0.03	4493.69	0.05
4435	SPOT	0.03	4493.69	0.05
4436	SPOT	0.03	4493.69	0.05
4437	SPOT	0.03	4493.69	0.05
4438	SPOT	0.03	4493.69	0.05
4439	SPOT	0.03	4493.69	0.05
4440	SPOT	0.03	4493.69	0.05
4441	SPOT	0.03	4493.69	0.05
4442	SPOT	0.03	4493.69	0.05
4443	SPOT	0.03	4493.69	0.05
4444	SPOT	0.03	4493.69	0.05
4445	SPOT	0.03	4493.69	0.05
4446	SPOT	0.03	4493.69	0.05
4447	SPOT	0.03	4493.69	0.05
4448	SPOT	0.03	4493.69	0.05
4449	SPOT	0.03	4493.69	0.05
4450	SPOT	0.03	4493.69	0.05
4451	SPOT	0.03	4493.69	0.05
4452	SPOT	0.03	4493.69	0.05
4453	SPOT	0.03	4493.69	0.05
4454	SPOT	0.03	4493.69	0.05
4455	SPOT	0.03	4493.69	0.05
4456	SPOT	0.03	4493.69	0.05
4457	SPOT	0.03	4493.69	0.05
4458	SPOT	0.03	4493.69	0.05
4459	SPOT	0.03	4493.69	0.05
4460	SPOT	0.03	4493.69	0.05
4461	SPOT	0.03	4493.69	0.05
4462	SPOT	0.03	4493.69	0.05
4463	SPOT	0.03	4493.69	0.05
4464	SPOT	0.03	4493.69	0.05
4465	SPOT	0.03	4493.69	0.05
4466	SPOT	0.03	4493.69	0.05
4467	SPOT	0.03	4493.69	0.05
4468	SPOT	0.03	4493.69	0.05
4469	SPOT	0.03	4493.69	0.05
4470	SPOT	0.03	4493.69	0.05
4471	SPOT	0.03	4493.69	0.05
4472	SPOT	0.03	4493.69	0.05
4473	SPOT	0.03	4493.69	0.05
4474	SPOT	0.03	4493.69	0.05
4475	SPOT	0.03	4493.69	0.05
4476	SPOT	0.03	4493.69	0.05
4477	SPOT	0.03	4493.69	0.05
4478	SPOT	0.03	4493.69	0.05
4479	SPOT	0.03	4493.69	0.05
4480	SPOT	0.03	4493.69	0.05
4481	SPOT	0.03	4493.69	0.05
4482	SPOT	0.03	4493.69	0.05
4483	SPOT	0.03	4493.69	0.05
4484	SPOT	0.03	4493.69	0.05
4485	SPOT	0.03	4493.69	0.05
4486	SPOT	0.03	4493.69	0.05
4487	SPOT	0.03	4493.69	0.05
4488	SPOT	0.03	4493.69	0.05
4489	SPOT	0.03	4493.69	0.05
4490	SPOT	0.03	4493.69	0.05
4491	SPOT	0.03	4493.69	0.05
4492	SPOT	0.03	4493.69	0.05
4493	SPOT	0.03	4493.69	0.05
4494	SPOT	0.03	4493.69	0.05
4495	SPOT	0.03	4493.69	0.05
4496	SPOT	0.03	4493.69	0.05
4497	SPOT	0.03	4493.69	0.05
4498	SPOT	0.03	4493.69	0.05
4499	SPOT	0.03	4493.69	0.05
4500	SPOT	0.03	4493.69	0.05
4501	SPOT	0.03	4493.69	0.05
4502	SPOT	0.03	4493.69	0.05
4503	SPOT	0.03	4493.69	0.05
4504	SPOT	0.03	4493.69	0.05
4505	SPOT	0.03	4493.69	0.05
4506	SPOT	0.03	4493.69	0.05
4507	SPOT	0.03	4493.69	0.05
4508	SPOT	0.03	4493.69	0.05
4509	SPOT	0.03	4493.69	0.05
4510	SPOT	0.03	4493.69	0.05
4511	SPOT	0.03	4493.69	0.05
4512	SPOT	0.03	4493.69	0.05
4513	SPOT	0.03	4493.69	0.05
4514	SPOT	0.03	4493.69	0.05
4515	SPOT	0.03	4493.69	0.05
4516	SPOT	0.03	4493.69	0.05
4517	SPOT	0.03	4493.69	0.05
4518	SPOT	0.03	4493.69	0.05
4519	SPOT	0.03	4493.69	0.05
4520	SPOT	0.03	4493.69	0.05
4521	SPOT	0.03	4493.69	0.05
4522	SPOT	0.03	4493.69	0.05
4523	SPOT	0.03	4493.69	0.05
4524	SPOT	0.03	4493.69	0.05
4525	SPOT	0.03	4493.69	0.05
4526	SPOT	0.03	4493.69	0.05
4527	SPOT	0.03	4493.69	0.05
4528	SPOT	0.03	4493.69	0.05
4529	SPOT	0.03	4493.69	0.05
4530	SPOT	0.03	4493.69	0.05
4531	SPOT	0.03	4493.69	0.05
4532	SPOT	0.03	4493.69	0.05
4533	SPOT	0.03	4493.69	0.05
4534	SPOT	0.03	4493.69	0.05
4535	SPOT	0.03	4493.69	0.05
4536	SPOT	0.03	4493.69	0.05
4537	SPOT	0.03	4493.69	0.05
4538	SPOT	0.03	4493.69	0.05
4539	SPOT	0.03	4493.69	0.05
4540	SPOT	0.03	4493.69	0.05
4541	SPOT	0.03	4493.69	0.05
4542	SPOT	0.03	4493.69	0.05
4543	SPOT	0.03	4493.69	0.05
4544	SPOT	0.03	4493.69	0.05
4545	SPOT	0.03	4493.69	0.05
4546	SPOT	0.03	4493.69	0.05
4547	SPOT	0.03	4493.69	0.05
4548	SPOT	0.03	4493.69	0.05
4549	SPOT	0.03	4493.69	0.05
4550	SPOT	0.03	4493.69	0.05
4551	SPOT	0.03	4493.69	0.05
4552	SPOT	0.03	4493.69	0.05
4553	SPOT	0.03	4493.69	0.05
4554	SPOT	0.03	4493.69	0.05
4555	SPOT	0.03	4493.69	0.05
4556	SPOT	0.03	4493.69	0.05
4557	SPOT	0.03	4493.69	0.05
4558	SPOT	0.03	4493.69	0.05
4559	SPOT	0.03	4493.69	0.05
4560	SPOT	0.03	4493.69	0.05
4561	SPOT	0.03	4493.69	0.05
4562	SPOT	0.03	4493.69	0.05
4563	SPOT	0.03	4493.69	0.05
4564	SPOT	0.03	4493.69	0.05
4565	SPOT	0.03	4493.69	0.05
4566	SPOT	0.03	3490.92	0.05
4567	SPOT	0.03	3490.92	0.05
4568	SPOT	0.03	3490.92	0.05
4569	SPOT	0.03	3490.92	0.05
4570	SPOT	0.03	3490.92	0.05
4571	SPOT	0.03	3490.92	0.05
4572	SPOT	0.03	3490.92	0.05
4573	SPOT	0.03	3490.92	0.05
4574	SPOT	0.03	3490.92	0.05
4575	SPOT	0.03	3490.92	0.05
4576	SPOT	0.03	3490.92	0.05
4577	SPOT	0.03	3490.92	0.05
4578	SPOT	0.03	3490.92	0.05
4579	SPOT	0.03	3490.92	0.05
4580	SPOT	0.03	3490.92	0.05
4581	SPOT	0.03	3490.92	0.05
4582	SPOT	0.03	3490.92	0.05
4583	SPOT	0.03	3490.92	0.05
4584	SPOT	0.03	3490.92	0.05
4585	SPOT	0.03	3490.92	0.05
4586	SPOT	0.03	3490.92	0.05
4587	SPOT	0.03	3490.92	0.05
4588	SPOT	0.03	3490.92	0.05
4589	SPOT	0.03	3490.92	0.05
4590	SPOT	0.03	3490.92	0.05
4591	SPOT	0.03	3490.92	0.05
4592	SPOT	0.03	3490.92	0.05
4593	SPOT	0.03	3490.92	0.05
4594	SPOT	0.03	3490.92	0.05
4595	SPOT	0.03	3490.92	0.05
4596	SPOT	0.03	3490.92	0.05
4597	SPOT	0.03	3490.92	0.05
4598	SPOT	0.03	3490.92	0.05
4599	SPOT	0.03	3490.92	0.05
4600	SPOT	0.03	3490.92	0.05
4601	SPOT	0.03	3490.92	0.05
4602	SPOT	0.03	3490.92	0.05
4603	SPOT	0.03	3490.92	0.05
4604	SPOT	0.03	3490.92	0.05
4605	SPOT	0.03	3490.92	0.05
4606	SPOT	0.03	3490.92	0.05
4607	SPOT	0.03	3490.92	0.05
4608	SPOT	0.03	3490.92	0.05
4609	SPOT	0.03	3490.92	0.05
4610	SPOT	0.03	3490.92	0.05
4611	SPOT	0.03	3490.92	0.05
4612	SPOT	0.03	3490.92	0.05
4613	SPOT	0.03	3490.92	0.05
4614	SPOT	0.03	3490.92	0.05
4615	SPOT	0.03	3490.92	0.05
4616	SPOT	0.03	3490.92	0.05
4617	SPOT	0.03	3490.92	0.05
4618	SPOT	0.03	3490.92	0.05
4619	SPOT	0.03	3490.92	0.05
4620	SPOT	0.03	3490.92	0.05
4621	SPOT	0.03	3490.92	0.05
3956	SPOT	0.03	7090.92	0.13
4039	SPOT	0.03	7090.92	0.13
4040	SPOT	0.03	7090.92	0.13
4041	SPOT	0.03	7090.92	0.13
4158	SPOT	0.03	7090.92	0.13
4174	SPOT	0.03	7090.92	0.13
4181	SPOT	0.03	7090.92	0.13
4210	SPOT	0.03	7090.92	0.13
4409	SPOT	0.03	7090.92	0.13
4420	SPOT	0.03	7090.92	0.13
4622	SPOT	0.03	4107.92	0.08
4623	SPOT	0.03	4107.92	0.08
4624	SPOT	0.03	4107.92	0.08
4625	SPOT	0.03	4107.92	0.08
4626	SPOT	0.03	4107.92	0.08
4627	SPOT	0.03	4107.92	0.08
4628	SPOT	0.03	4107.92	0.08
4629	SPOT	0.03	4107.92	0.08
4630	SPOT	0.03	4107.92	0.08
4631	SPOT	0.03	4107.92	0.08
4632	SPOT	0.03	4107.92	0.08
4633	SPOT	0.03	4107.92	0.08
4634	SPOT	0.03	4107.92	0.08
4635	SPOT	0.03	4107.92	0.08
4636	SPOT	0.03	4107.92	0.08
4637	SPOT	0.03	4107.92	0.08
4638	SPOT	0.03	4107.92	0.08
4639	SPOT	0.03	4107.92	0.08
4640	SPOT	0.03	4107.92	0.08
4641	SPOT	0.03	4107.92	0.08
4642	SPOT	0.03	4107.92	0.08
4643	SPOT	0.03	4107.92	0.08
4644	SPOT	0.03	4107.92	0.08
4645	SPOT	0.03	4107.92	0.08
4646	SPOT	0.03	4107.92	0.08
4647	SPOT	0.03	4107.92	0.08
4648	SPOT	0.03	4107.92	0.08
4649	SPOT	0.03	4074.92	0.08
4650	SPOT	0.03	4074.92	0.08
4651	SPOT	0.03	4074.92	0.08
4652	SPOT	0.03	4074.92	0.08
4653	SPOT	0.03	4074.92	0.08
4654	SPOT	0.03	4074.92	0.08
4655	SPOT	0.03	4074.92	0.08
4656	SPOT	0.03	4074.92	0.08
4657	SPOT	0.03	4074.92	0.08
4658	SPOT	0.03	4074.92	0.08
4659	SPOT	0.03	4074.92	0.08
4660	SPOT	0.03	4074.92	0.08
4661	SPOT	0.03	4074.92	0.08
4662	SPOT	0.03	4074.92	0.08
4663	SPOT	0.03	4074.92	0.08
4664	SPOT	0.03	4074.92	0.08
4665	SPOT	0.03	4074.92	0.08
4666	SPOT	0.03	4074.92	0.08
4667	SPOT	0.03	4074.92	0.08
4668	SPOT	0.03	4074.92	0.08
4669	SPOT	0.03	4074.92	0.08
4670	SPOT	0.03	4074.92	0.08
4671	SPOT	0.03	4074.92	0.08
4672	SPOT	0.03	4074.92	0.08
4673	SPOT	0.03	4074.92	0.08
4674	SPOT	0.03	4074.92	0.08
4675	SPOT	0.03	4074.92	0.08
4676	SPOT	0.03	4074.92	0.08
4677	SPOT	0.03	4074.92	0.08
4678	SPOT	0.03	4074.92	0.08
4679	SPOT	0.03	4074.92	0.08
4680	SPOT	0.03	4074.92	0.08
4681	SPOT	0.03	4074.92	0.08
4682	SPOT	0.03	4074.92	0.08
4683	SPOT	0.03	4074.92	0.08
4684	SPOT	0.03	4074.92	0.08
4685	SPOT	0.03	4074.92	0.08
4686	SPOT	0.03	4074.92	0.08
4687	SPOT	0.03	4074.92	0.08
4688	SPOT	0.03	4074.92	0.08
4689	SPOT	0.03	4074.92	0.08
4690	SPOT	0.03	4074.92	0.08
4691	SPOT	0.03	4074.92	0.08
4692	SPOT	0.03	4074.92	0.08
4693	SPOT	0.03	4074.92	0.08
4694	SPOT	0.03	4074.92	0.08
4695	SPOT	0.03	4074.92	0.08
4696	SPOT	0.03	4074.92	0.08
4697	SPOT	0.03	4074.92	0.08
4698	SPOT	0.03	4074.92	0.08
4699	SPOT	0.03	4074.92	0.08
4700	SPOT	0.03	4074.92	0.08
4701	SPOT	0.03	4074.92	0.08
4702	SPOT	0.03	4074.92	0.08
4703	SPOT	0.03	4074.92	0.08
4704	SPOT	0.03	4074.92	0.08
4705	SPOT	0.03	4074.92	0.08
4706	SPOT	0.03	4074.92	0.08
4707	SPOT	0.03	4074.92	0.08
4708	SPOT	0.03	4001	0.08
4709	SPOT	0.03	6554.75	0.08
4710	SPOT	0.03	6453.75	0.08
4711	SPOT	0.03	6453.75	0.08
4712	SPOT	0.02	6297.89	0.07
4713	SPOT	0.02	6195.89	0.07
4714	SPOT	0.02	6195.89	0.07
4715	SPOT	0.03	6336.89	0.08
4716	SPOT	0.03	6241.89	0.08
4717	SPOT	0.03	6241.89	0.08
4718	SPOT	0.01	6702.89	0.06
4719	SPOT	0.01	6599.89	0.06
4720	SPOT	0.01	6599.89	0.06
4721	SPOT	0.02	5024.14	0.07
4722	SPOT	0.02	4928.14	0.07
4723	SPOT	0.02	4928.14	0.07
