
========== OUTPUT ==========
TaskID	JobID	STATUS	DatacenterID	SlotID	Time	Start Time	Finish Time
4781	206	MAP	SUCCESS	2	13445	102.27	6836	6938.27
4783	206	MAP	SUCCESS	2	13489	102.27	6836	6938.27
4883	206	MAP	SUCCESS	2	13577	102.27	6836	6938.27
4800	206	MAP	SUCCESS	2	13676	102.27	6836	6938.27
4809	206	MAP	SUCCESS	2	14789	102.27	6836	6938.27
4736	206	MAP	SUCCESS	2	13937	103.27	6836	6939.27
4833	206	MAP	SUCCESS	2	13044	103.27	6836	6939.27
4748	206	MAP	SUCCESS	2	13068	103.27	6836	6939.27
4836	206	MAP	SUCCESS	2	13120	103.27	6836	6939.27
4839	206	MAP	SUCCESS	2	14172	103.27	6836	6939.27
4848	206	MAP	SUCCESS	2	13257	103.27	6836	6939.27
4765	206	MAP	SUCCESS	2	14257	103.27	6836	6939.27
4858	206	MAP	SUCCESS	2	14373	103.27	6836	6939.27
4867	206	MAP	SUCCESS	2	14444	103.27	6836	6939.27
4870	206	MAP	SUCCESS	2	13484	103.27	6836	6939.27
4784	206	MAP	SUCCESS	2	14489	103.27	6836	6939.27
4791	206	MAP	SUCCESS	2	13569	103.27	6836	6939.27
4890	206	MAP	SUCCESS	2	14624	103.27	6836	6939.27
4893	206	MAP	SUCCESS	2	13656	103.27	6836	6939.27
4740	206	MAP	SUCCESS	2	12992	104.27	6836	6940.27
4742	206	MAP	SUCCESS	2	14029	104.27	6836	6940.27
4751	206	MAP	SUCCESS	2	13097	104.27	6836	6940.27
4775	206	MAP	SUCCESS	2	13312	104.27	6836	6940.27
4777	206	MAP	SUCCESS	2	14317	104.27	6836	6940.27
4865	206	MAP	SUCCESS	2	13441	104.27	6836	6940.27
4782	206	MAP	SUCCESS	2	14452	104.27	6836	6940.27
4868	206	MAP	SUCCESS	2	14461	104.27	6836	6940.27
4874	206	MAP	SUCCESS	2	13529	104.27	6836	6940.27
4789	206	MAP	SUCCESS	2	14532	104.27	6836	6940.27
4882	206	MAP	SUCCESS	2	14556	104.27	6836	6940.27
4794	206	MAP	SUCCESS	2	14617	104.27	6836	6940.27
4892	206	MAP	SUCCESS	2	14636	104.27	6836	6940.27
4898	206	MAP	SUCCESS	2	14724	104.27	6836	6940.27
4899	206	MAP	SUCCESS	2	14729	104.27	6836	6940.27
4730	205	REDUCE	SUCCESS	2	13186	19.56	6926.27	6945.83
4731	205	REDUCE	SUCCESS	2	13187	19.56	6926.27	6945.83
4732	205	REDUCE	SUCCESS	2	13190	19.56	6926.27	6945.83
4733	205	REDUCE	SUCCESS	2	13191	19.56	6926.27	6945.83
4734	205	REDUCE	SUCCESS	2	13194	19.56	6926.27	6945.83
4735	205	REDUCE	SUCCESS	2	13195	19.56	6926.27	6945.83
4906	207	MAP	SUCCESS	2	13733	103.27	6853	6956.27
4934	211	MAP	SUCCESS	2	13736	97.27	6862	6959.27
4941	212	MAP	SUCCESS	2	13749	103.27	6862	6965.27
4907	207	REDUCE	SUCCESS	2	13570	19.56	6956.27	6975.83
4908	207	REDUCE	SUCCESS	2	13571	19.56	6956.27	6975.83
4909	207	REDUCE	SUCCESS	2	13574	19.56	6956.27	6975.83
4910	207	REDUCE	SUCCESS	2	13575	19.56	6956.27	6975.83
4911	207	REDUCE	SUCCESS	2	13578	19.56	6956.27	6975.83
4912	207	REDUCE	SUCCESS	2	13579	19.56	6956.27	6975.83
4935	211	REDUCE	SUCCESS	2	13582	19.56	6959.27	6978.83
4936	211	REDUCE	SUCCESS	2	13583	19.56	6959.27	6978.83
4937	211	REDUCE	SUCCESS	2	13586	19.56	6959.27	6978.83
4938	211	REDUCE	SUCCESS	2	13587	19.56	6959.27	6978.83
4939	211	REDUCE	SUCCESS	2	13590	19.56	6959.27	6978.83
4940	211	REDUCE	SUCCESS	2	13591	19.56	6959.27	6978.83
4942	212	REDUCE	SUCCESS	2	13594	19.56	6965.27	6984.83
4943	212	REDUCE	SUCCESS	2	13595	19.56	6965.27	6984.83
4944	212	REDUCE	SUCCESS	2	13598	19.56	6965.27	6984.83
4945	212	REDUCE	SUCCESS	2	13599	19.56	6965.27	6984.83
4946	212	REDUCE	SUCCESS	2	13602	19.56	6965.27	6984.83
4947	212	REDUCE	SUCCESS	2	13603	19.56	6965.27	6984.83
4900	206	REDUCE	SUCCESS	2	13198	45.56	6940.27	6985.83
4901	206	REDUCE	SUCCESS	2	13199	45.56	6940.27	6985.83
4902	206	REDUCE	SUCCESS	2	13202	45.56	6940.27	6985.83
4903	206	REDUCE	SUCCESS	2	13203	45.56	6940.27	6985.83
4904	206	REDUCE	SUCCESS	2	13206	45.56	6940.27	6985.83
4905	206	REDUCE	SUCCESS	2	13207	45.56	6940.27	6985.83
4948	213	MAP	SUCCESS	2	14756	104.27	6904	7008.27
4955	214	MAP	SUCCESS	2	13764	98.27	6926	7024.27
4949	213	REDUCE	SUCCESS	2	13606	19.56	7008.27	7027.83
4950	213	REDUCE	SUCCESS	2	13607	19.56	7008.27	7027.83
4951	213	REDUCE	SUCCESS	2	13610	19.56	7008.27	7027.83
4952	213	REDUCE	SUCCESS	2	13611	19.56	7008.27	7027.83
4953	213	REDUCE	SUCCESS	2	13614	19.56	7008.27	7027.83
4954	213	REDUCE	SUCCESS	2	13615	19.56	7008.27	7027.83
4962	215	MAP	SUCCESS	2	14772	103.27	6931	7034.27
4969	216	MAP	SUCCESS	2	14781	95.27	6943	7038.27
4956	214	REDUCE	SUCCESS	2	13618	19.56	7024.27	7043.83
4957	214	REDUCE	SUCCESS	2	13619	19.56	7024.27	7043.83
4958	214	REDUCE	SUCCESS	2	13622	19.56	7024.27	7043.83
4959	214	REDUCE	SUCCESS	2	13623	19.56	7024.27	7043.83
4960	214	REDUCE	SUCCESS	2	13626	19.56	7024.27	7043.83
4961	214	REDUCE	SUCCESS	2	13627	19.56	7024.27	7043.83
4963	215	REDUCE	SUCCESS	2	13630	19.56	7034.27	7053.83
4964	215	REDUCE	SUCCESS	2	13631	19.56	7034.27	7053.83
4965	215	REDUCE	SUCCESS	2	13634	19.56	7034.27	7053.83
4966	215	REDUCE	SUCCESS	2	13635	19.56	7034.27	7053.83
4967	215	REDUCE	SUCCESS	2	13638	19.56	7034.27	7053.83
4968	215	REDUCE	SUCCESS	2	13639	19.56	7034.27	7053.83
4970	216	REDUCE	SUCCESS	2	13642	19.56	7038.27	7057.83
4971	216	REDUCE	SUCCESS	2	13643	19.56	7038.27	7057.83
4972	216	REDUCE	SUCCESS	2	13646	19.56	7038.27	7057.83
4973	216	REDUCE	SUCCESS	2	13647	19.56	7038.27	7057.83
4974	216	REDUCE	SUCCESS	2	13650	19.56	7038.27	7057.83
4975	216	REDUCE	SUCCESS	2	13651	19.56	7038.27	7057.83
1025	73	MAP	SUCCESS	2	13785	100.27	6975	7075.27
4983	218	MAP	SUCCESS	2	14785	104.27	6981	7085.27
1026	73	REDUCE	SUCCESS	2	13654	19.56	7075.27	7094.83
1027	73	REDUCE	SUCCESS	2	13655	19.56	7075.27	7094.83
1028	73	REDUCE	SUCCESS	2	13658	19.56	7075.27	7094.83
1029	73	REDUCE	SUCCESS	2	13659	19.56	7075.27	7094.83
1030	73	REDUCE	SUCCESS	2	13662	19.56	7075.27	7094.83
1031	73	REDUCE	SUCCESS	2	13663	19.56	7075.27	7094.83
4990	219	MAP	SUCCESS	2	13793	104.27	6995	7099.27
4984	218	REDUCE	SUCCESS	2	13666	19.56	7085.27	7104.83
4985	218	REDUCE	SUCCESS	2	13667	19.56	7085.27	7104.83
4986	218	REDUCE	SUCCESS	2	13670	19.56	7085.27	7104.83
4987	218	REDUCE	SUCCESS	2	13671	19.56	7085.27	7104.83
4988	218	REDUCE	SUCCESS	2	13674	19.56	7085.27	7104.83
4989	218	REDUCE	SUCCESS	2	13675	19.56	7085.27	7104.83
4991	219	REDUCE	SUCCESS	2	13678	19.56	7099.27	7118.83
4992	219	REDUCE	SUCCESS	2	13679	19.56	7099.27	7118.83
4993	219	REDUCE	SUCCESS	2	13682	19.56	7099.27	7118.83
4994	219	REDUCE	SUCCESS	2	13683	19.56	7099.27	7118.83
4995	219	REDUCE	SUCCESS	2	13686	19.56	7099.27	7118.83
4996	219	REDUCE	SUCCESS	2	13687	19.56	7099.27	7118.83
5018	223	MAP	SUCCESS	2	14804	96.27	7032	7128.27
5025	224	MAP	SUCCESS	2	14805	97.27	7038	7135.27
5032	225	MAP	SUCCESS	2	14820	98.27	7039	7137.27
5019	223	REDUCE	SUCCESS	2	13690	19.56	7128.27	7147.83
5020	223	REDUCE	SUCCESS	2	13691	19.56	7128.27	7147.83
5021	223	REDUCE	SUCCESS	2	13694	19.56	7128.27	7147.83
5022	223	REDUCE	SUCCESS	2	13695	19.56	7128.27	7147.83
5023	223	REDUCE	SUCCESS	2	13698	19.56	7128.27	7147.83
5024	223	REDUCE	SUCCESS	2	13699	19.56	7128.27	7147.83
5046	227	MAP	SUCCESS	2	14824	97.27	7054	7151.27
5039	226	MAP	SUCCESS	2	12821	100.27	7054	7154.27
5026	224	REDUCE	SUCCESS	2	13702	19.56	7135.27	7154.83
5027	224	REDUCE	SUCCESS	2	13703	19.56	7135.27	7154.83
5028	224	REDUCE	SUCCESS	2	13706	19.56	7135.27	7154.83
5029	224	REDUCE	SUCCESS	2	13707	19.56	7135.27	7154.83
5030	224	REDUCE	SUCCESS	2	13710	19.56	7135.27	7154.83
5031	224	REDUCE	SUCCESS	2	13711	19.56	7135.27	7154.83
5033	225	REDUCE	SUCCESS	2	13714	19.56	7137.27	7156.83
5034	225	REDUCE	SUCCESS	2	13715	19.56	7137.27	7156.83
5035	225	REDUCE	SUCCESS	2	13718	19.56	7137.27	7156.83
5036	225	REDUCE	SUCCESS	2	13719	19.56	7137.27	7156.83
5037	225	REDUCE	SUCCESS	2	13722	19.56	7137.27	7156.83
5038	225	REDUCE	SUCCESS	2	13723	19.56	7137.27	7156.83
5047	227	REDUCE	SUCCESS	2	13726	19.56	7151.27	7170.83
5048	227	REDUCE	SUCCESS	2	13727	19.56	7151.27	7170.83
5049	227	REDUCE	SUCCESS	2	13730	19.56	7151.27	7170.83
5050	227	REDUCE	SUCCESS	2	13731	19.56	7151.27	7170.83
5051	227	REDUCE	SUCCESS	2	13734	19.56	7151.27	7170.83
5052	227	REDUCE	SUCCESS	2	13735	19.56	7151.27	7170.83
5040	226	REDUCE	SUCCESS	2	13738	19.56	7154.27	7173.83
5041	226	REDUCE	SUCCESS	2	13739	19.56	7154.27	7173.83
5042	226	REDUCE	SUCCESS	2	13742	19.56	7154.27	7173.83
5043	226	REDUCE	SUCCESS	2	13743	19.56	7154.27	7173.83
5044	226	REDUCE	SUCCESS	2	13746	19.56	7154.27	7173.83
5045	226	REDUCE	SUCCESS	2	13747	19.56	7154.27	7173.83
5053	228	MAP	SUCCESS	2	13849	96.27	7078	7174.27
5054	228	REDUCE	SUCCESS	2	13750	19.56	7174.27	7193.83
5055	228	REDUCE	SUCCESS	2	13751	19.56	7174.27	7193.83
5056	228	REDUCE	SUCCESS	2	13754	19.56	7174.27	7193.83
5057	228	REDUCE	SUCCESS	2	13755	19.56	7174.27	7193.83
5058	228	REDUCE	SUCCESS	2	13758	19.56	7174.27	7193.83
5059	228	REDUCE	SUCCESS	2	13759	19.56	7174.27	7193.83
5060	229	MAP	SUCCESS	2	12856	99.27	7099	7198.27
5067	230	MAP	SUCCESS	2	13865	98.27	7102	7200.27
5061	229	REDUCE	SUCCESS	2	13762	19.56	7198.27	7217.83
5062	229	REDUCE	SUCCESS	2	13763	19.56	7198.27	7217.83
5063	229	REDUCE	SUCCESS	2	13766	19.56	7198.27	7217.83
5064	229	REDUCE	SUCCESS	2	13767	19.56	7198.27	7217.83
5065	229	REDUCE	SUCCESS	2	13770	19.56	7198.27	7217.83
5066	229	REDUCE	SUCCESS	2	13771	19.56	7198.27	7217.83
5068	230	REDUCE	SUCCESS	2	13866	19.56	7200.27	7219.83
5069	230	REDUCE	SUCCESS	2	13867	19.56	7200.27	7219.83
5070	230	REDUCE	SUCCESS	2	13870	19.56	7200.27	7219.83
5071	230	REDUCE	SUCCESS	2	13871	19.56	7200.27	7219.83
5072	230	REDUCE	SUCCESS	2	13874	19.56	7200.27	7219.83
5073	230	REDUCE	SUCCESS	2	13875	19.56	7200.27	7219.83
5074	231	MAP	SUCCESS	2	13869	95.27	7132	7227.27
5075	231	REDUCE	SUCCESS	2	13882	19.56	7227.27	7246.83
5076	231	REDUCE	SUCCESS	2	13883	19.56	7227.27	7246.83
5079	231	REDUCE	SUCCESS	2	12894	19.56	7227.27	7246.83
5080	231	REDUCE	SUCCESS	2	12895	19.56	7227.27	7246.83
5077	231	REDUCE	SUCCESS	2	13958	19.56	7227.27	7246.83
5078	231	REDUCE	SUCCESS	2	13959	19.56	7227.27	7246.83
5081	232	MAP	SUCCESS	2	13873	101.27	7149	7250.27
5088	233	MAP	SUCCESS	2	13880	100.27	7156	7256.27
5095	234	MAP	SUCCESS	2	12892	98.27	7158	7256.27
5102	235	MAP	SUCCESS	2	12896	103.27	7166	7269.27
5082	232	REDUCE	SUCCESS	2	12898	19.56	7250.27	7269.83
5083	232	REDUCE	SUCCESS	2	12899	19.56	7250.27	7269.83
5084	232	REDUCE	SUCCESS	2	12930	19.56	7250.27	7269.83
5085	232	REDUCE	SUCCESS	2	12931	19.56	7250.27	7269.83
5086	232	REDUCE	SUCCESS	2	12942	19.56	7250.27	7269.83
5087	232	REDUCE	SUCCESS	2	12943	19.56	7250.27	7269.83
5096	234	REDUCE	SUCCESS	2	13866	19.56	7256.27	7275.83
5097	234	REDUCE	SUCCESS	2	13867	19.56	7256.27	7275.83
5098	234	REDUCE	SUCCESS	2	13870	19.56	7256.27	7275.83
5099	234	REDUCE	SUCCESS	2	13871	19.56	7256.27	7275.83
5100	234	REDUCE	SUCCESS	2	13874	19.56	7256.27	7275.83
5101	234	REDUCE	SUCCESS	2	13875	19.56	7256.27	7275.83
5089	233	REDUCE	SUCCESS	2	13762	19.56	7256.27	7275.83
5090	233	REDUCE	SUCCESS	2	13763	19.56	7256.27	7275.83
5091	233	REDUCE	SUCCESS	2	13766	19.56	7256.27	7275.83
5092	233	REDUCE	SUCCESS	2	13767	19.56	7256.27	7275.83
5093	233	REDUCE	SUCCESS	2	13770	19.56	7256.27	7275.83
5094	233	REDUCE	SUCCESS	2	13771	19.56	7256.27	7275.83
5109	236	MAP	SUCCESS	2	12928	102.27	7183	7285.27
5123	238	MAP	SUCCESS	2	13957	98.27	7187	7285.27
5116	237	MAP	SUCCESS	2	12941	100.27	7186	7286.27
5103	235	REDUCE	SUCCESS	2	13882	19.56	7269.27	7288.83
5104	235	REDUCE	SUCCESS	2	13883	19.56	7269.27	7288.83
5105	235	REDUCE	SUCCESS	2	12894	19.56	7269.27	7288.83
5106	235	REDUCE	SUCCESS	2	12895	19.56	7269.27	7288.83
5107	235	REDUCE	SUCCESS	2	13958	19.56	7269.27	7288.83
5108	235	REDUCE	SUCCESS	2	13959	19.56	7269.27	7288.83
5124	238	REDUCE	SUCCESS	2	13866	19.56	7285.27	7304.83
5125	238	REDUCE	SUCCESS	2	13867	19.56	7285.27	7304.83
5126	238	REDUCE	SUCCESS	2	13870	19.56	7285.27	7304.83
5127	238	REDUCE	SUCCESS	2	13871	19.56	7285.27	7304.83
5128	238	REDUCE	SUCCESS	2	13874	19.56	7285.27	7304.83
5129	238	REDUCE	SUCCESS	2	13875	19.56	7285.27	7304.83
5110	236	REDUCE	SUCCESS	2	12898	19.56	7285.27	7304.83
5111	236	REDUCE	SUCCESS	2	12899	19.56	7285.27	7304.83
5112	236	REDUCE	SUCCESS	2	12930	19.56	7285.27	7304.83
5113	236	REDUCE	SUCCESS	2	12931	19.56	7285.27	7304.83
5114	236	REDUCE	SUCCESS	2	12942	19.56	7285.27	7304.83
5115	236	REDUCE	SUCCESS	2	12943	19.56	7285.27	7304.83
5117	237	REDUCE	SUCCESS	2	13762	19.56	7286.27	7305.83
5118	237	REDUCE	SUCCESS	2	13763	19.56	7286.27	7305.83
5119	237	REDUCE	SUCCESS	2	13766	19.56	7286.27	7305.83
5120	237	REDUCE	SUCCESS	2	13767	19.56	7286.27	7305.83
5121	237	REDUCE	SUCCESS	2	13770	19.56	7286.27	7305.83
5122	237	REDUCE	SUCCESS	2	13771	19.56	7286.27	7305.83
5130	239	MAP	SUCCESS	2	13765	98.27	7208	7306.27
5137	240	MAP	SUCCESS	2	13864	98.27	7216	7314.27
5144	241	MAP	SUCCESS	2	13868	97.27	7221	7318.27
5131	239	REDUCE	SUCCESS	2	13882	19.56	7306.27	7325.83
5132	239	REDUCE	SUCCESS	2	13883	19.56	7306.27	7325.83
5133	239	REDUCE	SUCCESS	2	12894	19.56	7306.27	7325.83
5134	239	REDUCE	SUCCESS	2	12895	19.56	7306.27	7325.83
5135	239	REDUCE	SUCCESS	2	13958	19.56	7306.27	7325.83
5136	239	REDUCE	SUCCESS	2	13959	19.56	7306.27	7325.83
5138	240	REDUCE	SUCCESS	2	13866	19.56	7314.27	7333.83
5139	240	REDUCE	SUCCESS	2	13867	19.56	7314.27	7333.83
5140	240	REDUCE	SUCCESS	2	13870	19.56	7314.27	7333.83
5141	240	REDUCE	SUCCESS	2	13871	19.56	7314.27	7333.83
5142	240	REDUCE	SUCCESS	2	13874	19.56	7314.27	7333.83
5143	240	REDUCE	SUCCESS	2	13875	19.56	7314.27	7333.83
5145	241	REDUCE	SUCCESS	2	12898	19.56	7318.27	7337.83
5146	241	REDUCE	SUCCESS	2	12899	19.56	7318.27	7337.83
5147	241	REDUCE	SUCCESS	2	12930	19.56	7318.27	7337.83
5148	241	REDUCE	SUCCESS	2	12931	19.56	7318.27	7337.83
5149	241	REDUCE	SUCCESS	2	12942	19.56	7318.27	7337.83
5150	241	REDUCE	SUCCESS	2	12943	19.56	7318.27	7337.83
5151	242	MAP	SUCCESS	2	12897	101.27	7267	7368.27
5158	243	MAP	SUCCESS	2	12940	95.27	7284	7379.27
5165	244	MAP	SUCCESS	2	13769	97.27	7288	7385.27
5152	242	REDUCE	SUCCESS	2	13762	19.56	7368.27	7387.83
5153	242	REDUCE	SUCCESS	2	13763	19.56	7368.27	7387.83
5154	242	REDUCE	SUCCESS	2	13766	19.56	7368.27	7387.83
5155	242	REDUCE	SUCCESS	2	13767	19.56	7368.27	7387.83
5156	242	REDUCE	SUCCESS	2	13770	19.56	7368.27	7387.83
5157	242	REDUCE	SUCCESS	2	13771	19.56	7368.27	7387.83
1197	79	MAP	SUCCESS	2	13956	104.27	7285	7389.27
5172	245	MAP	SUCCESS	2	13768	97.27	7295	7392.27
5159	243	REDUCE	SUCCESS	2	13882	19.56	7379.27	7398.83
5160	243	REDUCE	SUCCESS	2	13883	19.56	7379.27	7398.83
5161	243	REDUCE	SUCCESS	2	12894	19.56	7379.27	7398.83
5162	243	REDUCE	SUCCESS	2	12895	19.56	7379.27	7398.83
5163	243	REDUCE	SUCCESS	2	13958	19.56	7379.27	7398.83
5164	243	REDUCE	SUCCESS	2	13959	19.56	7379.27	7398.83
5166	244	REDUCE	SUCCESS	2	13866	19.56	7385.27	7404.83
5167	244	REDUCE	SUCCESS	2	13867	19.56	7385.27	7404.83
5168	244	REDUCE	SUCCESS	2	13870	19.56	7385.27	7404.83
5169	244	REDUCE	SUCCESS	2	13871	19.56	7385.27	7404.83
5170	244	REDUCE	SUCCESS	2	13874	19.56	7385.27	7404.83
5171	244	REDUCE	SUCCESS	2	13875	19.56	7385.27	7404.83
5179	246	MAP	SUCCESS	2	13760	104.27	7301	7405.27
1198	79	REDUCE	SUCCESS	2	12898	19.56	7389.27	7408.83
1199	79	REDUCE	SUCCESS	2	12899	19.56	7389.27	7408.83
1200	79	REDUCE	SUCCESS	2	12930	19.56	7389.27	7408.83
1201	79	REDUCE	SUCCESS	2	12931	19.56	7389.27	7408.83
1202	79	REDUCE	SUCCESS	2	12942	19.56	7389.27	7408.83
1203	79	REDUCE	SUCCESS	2	12943	19.56	7389.27	7408.83
5186	247	MAP	SUCCESS	2	13761	100.27	7310	7410.27
5173	245	REDUCE	SUCCESS	2	13762	19.56	7392.27	7411.83
5174	245	REDUCE	SUCCESS	2	13763	19.56	7392.27	7411.83
5175	245	REDUCE	SUCCESS	2	13766	19.56	7392.27	7411.83
5176	245	REDUCE	SUCCESS	2	13767	19.56	7392.27	7411.83
5177	245	REDUCE	SUCCESS	2	13770	19.56	7392.27	7411.83
5178	245	REDUCE	SUCCESS	2	13771	19.56	7392.27	7411.83
5193	248	MAP	SUCCESS	2	13881	99.27	7315	7414.27
5200	249	MAP	SUCCESS	2	12893	103.27	7319	7422.27
5180	246	REDUCE	SUCCESS	2	13882	19.56	7405.27	7424.83
5181	246	REDUCE	SUCCESS	2	13883	19.56	7405.27	7424.83
5182	246	REDUCE	SUCCESS	2	12894	19.56	7405.27	7424.83
5183	246	REDUCE	SUCCESS	2	12895	19.56	7405.27	7424.83
5184	246	REDUCE	SUCCESS	2	13958	19.56	7405.27	7424.83
5185	246	REDUCE	SUCCESS	2	13959	19.56	7405.27	7424.83
5187	247	REDUCE	SUCCESS	2	13866	19.56	7410.27	7429.83
5188	247	REDUCE	SUCCESS	2	13867	19.56	7410.27	7429.83
5189	247	REDUCE	SUCCESS	2	13870	19.56	7410.27	7429.83
5190	247	REDUCE	SUCCESS	2	13871	19.56	7410.27	7429.83
5191	247	REDUCE	SUCCESS	2	13874	19.56	7410.27	7429.83
5192	247	REDUCE	SUCCESS	2	13875	19.56	7410.27	7429.83
5194	248	REDUCE	SUCCESS	2	12898	19.56	7414.27	7433.83
5195	248	REDUCE	SUCCESS	2	12899	19.56	7414.27	7433.83
5196	248	REDUCE	SUCCESS	2	12930	19.56	7414.27	7433.83
5197	248	REDUCE	SUCCESS	2	12931	19.56	7414.27	7433.83
5198	248	REDUCE	SUCCESS	2	12942	19.56	7414.27	7433.83
5199	248	REDUCE	SUCCESS	2	12943	19.56	7414.27	7433.83
5201	249	REDUCE	SUCCESS	2	13762	19.56	7422.27	7441.83
5202	249	REDUCE	SUCCESS	2	13763	19.56	7422.27	7441.83
5203	249	REDUCE	SUCCESS	2	13766	19.56	7422.27	7441.83
5204	249	REDUCE	SUCCESS	2	13767	19.56	7422.27	7441.83
5205	249	REDUCE	SUCCESS	2	13770	19.56	7422.27	7441.83
5206	249	REDUCE	SUCCESS	2	13771	19.56	7422.27	7441.83
5207	250	MAP	SUCCESS	2	13872	102.27	7348	7450.27
5214	251	MAP	SUCCESS	2	12929	94.27	7362	7456.27
5228	253	MAP	SUCCESS	2	13865	97.27	7371	7468.27
5221	252	MAP	SUCCESS	2	13764	100.27	7368	7468.27
5208	250	REDUCE	SUCCESS	2	13882	19.56	7450.27	7469.83
5209	250	REDUCE	SUCCESS	2	13883	19.56	7450.27	7469.83
5210	250	REDUCE	SUCCESS	2	12894	19.56	7450.27	7469.83
5211	250	REDUCE	SUCCESS	2	12895	19.56	7450.27	7469.83
5212	250	REDUCE	SUCCESS	2	13958	19.56	7450.27	7469.83
5213	250	REDUCE	SUCCESS	2	13959	19.56	7450.27	7469.83
5215	251	REDUCE	SUCCESS	2	13866	19.56	7456.27	7475.83
5216	251	REDUCE	SUCCESS	2	13867	19.56	7456.27	7475.83
5217	251	REDUCE	SUCCESS	2	13870	19.56	7456.27	7475.83
5218	251	REDUCE	SUCCESS	2	13871	19.56	7456.27	7475.83
5219	251	REDUCE	SUCCESS	2	13874	19.56	7456.27	7475.83
5220	251	REDUCE	SUCCESS	2	13875	19.56	7456.27	7475.83
5235	254	MAP	SUCCESS	2	13869	102.27	7374	7476.27
5242	255	MAP	SUCCESS	2	13880	95.27	7384	7479.27
1211	81	MAP	SUCCESS	2	13873	103.27	7381	7484.27
5249	256	MAP	SUCCESS	2	12892	96.27	7391	7487.27
5229	253	REDUCE	SUCCESS	2	12898	19.56	7468.27	7487.83
5230	253	REDUCE	SUCCESS	2	12899	19.56	7468.27	7487.83
5231	253	REDUCE	SUCCESS	2	12930	19.56	7468.27	7487.83
5232	253	REDUCE	SUCCESS	2	12931	19.56	7468.27	7487.83
5233	253	REDUCE	SUCCESS	2	12942	19.56	7468.27	7487.83
5234	253	REDUCE	SUCCESS	2	12943	19.56	7468.27	7487.83
5222	252	REDUCE	SUCCESS	2	13762	19.56	7468.27	7487.83
5223	252	REDUCE	SUCCESS	2	13763	19.56	7468.27	7487.83
5224	252	REDUCE	SUCCESS	2	13766	19.56	7468.27	7487.83
5225	252	REDUCE	SUCCESS	2	13767	19.56	7468.27	7487.83
5226	252	REDUCE	SUCCESS	2	13770	19.56	7468.27	7487.83
5227	252	REDUCE	SUCCESS	2	13771	19.56	7468.27	7487.83
5256	257	MAP	SUCCESS	2	12896	95.27	7398	7493.27
5236	254	REDUCE	SUCCESS	2	13882	19.56	7476.27	7495.83
5237	254	REDUCE	SUCCESS	2	13883	19.56	7476.27	7495.83
5238	254	REDUCE	SUCCESS	2	12894	19.56	7476.27	7495.83
5239	254	REDUCE	SUCCESS	2	12895	19.56	7476.27	7495.83
5240	254	REDUCE	SUCCESS	2	13958	19.56	7476.27	7495.83
5241	254	REDUCE	SUCCESS	2	13959	19.56	7476.27	7495.83
5243	255	REDUCE	SUCCESS	2	13866	19.56	7479.27	7498.83
5244	255	REDUCE	SUCCESS	2	13867	19.56	7479.27	7498.83
5245	255	REDUCE	SUCCESS	2	13870	19.56	7479.27	7498.83
5246	255	REDUCE	SUCCESS	2	13871	19.56	7479.27	7498.83
5247	255	REDUCE	SUCCESS	2	13874	19.56	7479.27	7498.83
5248	255	REDUCE	SUCCESS	2	13875	19.56	7479.27	7498.83
1212	81	REDUCE	SUCCESS	2	802	19.56	7484.27	7503.83
1213	81	REDUCE	SUCCESS	2	803	19.56	7484.27	7503.83
1214	81	REDUCE	SUCCESS	2	806	19.56	7484.27	7503.83
1215	81	REDUCE	SUCCESS	2	807	19.56	7484.27	7503.83
1216	81	REDUCE	SUCCESS	2	810	19.56	7484.27	7503.83
1217	81	REDUCE	SUCCESS	2	811	19.56	7484.27	7503.83
5250	256	REDUCE	SUCCESS	2	814	19.56	7487.27	7506.83
5251	256	REDUCE	SUCCESS	2	815	19.56	7487.27	7506.83
5252	256	REDUCE	SUCCESS	2	818	19.56	7487.27	7506.83
5253	256	REDUCE	SUCCESS	2	819	19.56	7487.27	7506.83
5254	256	REDUCE	SUCCESS	2	822	19.56	7487.27	7506.83
5255	256	REDUCE	SUCCESS	2	823	19.56	7487.27	7506.83
5257	257	REDUCE	SUCCESS	2	12898	19.56	7493.27	7512.83
5258	257	REDUCE	SUCCESS	2	12899	19.56	7493.27	7512.83
5259	257	REDUCE	SUCCESS	2	12930	19.56	7493.27	7512.83
5260	257	REDUCE	SUCCESS	2	12931	19.56	7493.27	7512.83
5261	257	REDUCE	SUCCESS	2	12942	19.56	7493.27	7512.83
5262	257	REDUCE	SUCCESS	2	12943	19.56	7493.27	7512.83
5263	258	MAP	SUCCESS	2	12928	94.27	7436	7530.27
5270	259	MAP	SUCCESS	2	13957	95.27	7442	7537.27
5264	258	REDUCE	SUCCESS	2	13762	19.56	7530.27	7549.83
5265	258	REDUCE	SUCCESS	2	13763	19.56	7530.27	7549.83
5266	258	REDUCE	SUCCESS	2	13766	19.56	7530.27	7549.83
5267	258	REDUCE	SUCCESS	2	13767	19.56	7530.27	7549.83
5268	258	REDUCE	SUCCESS	2	13770	19.56	7530.27	7549.83
5269	258	REDUCE	SUCCESS	2	13771	19.56	7530.27	7549.83
5271	259	REDUCE	SUCCESS	2	13882	19.56	7537.27	7556.83
5272	259	REDUCE	SUCCESS	2	13883	19.56	7537.27	7556.83
5273	259	REDUCE	SUCCESS	2	12894	19.56	7537.27	7556.83
